x_px,x_py,y_px,y_py,unprimed_start_idx,prime_x_start_idx,prime_y_start_idx
<|endoftext|>The doctor got the salad for the corporation. A physician brought a bowl to a company.,<|endoftext|>The doctor got the corporation the salad. A physician brought a bowl to a company.,<|endoftext|>The doctor got the salad for the corporation. A physician brought a company a bowl.,<|endoftext|>The doctor got the corporation the salad. A physician brought a company a bowl.,1,10,9
<|endoftext|>A physician got a salad for a company. The doctor brought the bowl to the corporation.,<|endoftext|>A physician got a company a salad. The doctor brought the bowl to the corporation.,<|endoftext|>A physician got a salad for a company. The doctor brought the corporation the bowl.,<|endoftext|>A physician got a company a salad. The doctor brought the corporation the bowl.,1,10,9
<|endoftext|>The physician got the salad for the corporation. A doctor brought a bowl to a company.,<|endoftext|>The physician got the corporation the salad. A doctor brought a bowl to a company.,<|endoftext|>The physician got the salad for the corporation. A doctor brought a company a bowl.,<|endoftext|>The physician got the corporation the salad. A doctor brought a company a bowl.,1,10,9
<|endoftext|>A physician got a salad for a company. The doctor brought the bowl to the corporation.,<|endoftext|>A physician got a company a salad. The doctor brought the bowl to the corporation.,<|endoftext|>A physician got a salad for a company. The doctor brought the corporation the bowl.,<|endoftext|>A physician got a company a salad. The doctor brought the corporation the bowl.,1,10,9
<|endoftext|>A physician got a salad for a corporation. The doctor brought the bowl to the company.,<|endoftext|>A physician got a corporation a salad. The doctor brought the bowl to the company.,<|endoftext|>A physician got a salad for a corporation. The doctor brought the company the bowl.,<|endoftext|>A physician got a corporation a salad. The doctor brought the company the bowl.,1,10,9
<|endoftext|>The doctor brought the coffee to the doctor. A physician got a cup for a physician.,<|endoftext|>The doctor brought the doctor the coffee. A physician got a cup for a physician.,<|endoftext|>The doctor brought the coffee to the doctor. A physician got a physician a cup.,<|endoftext|>The doctor brought the doctor the coffee. A physician got a physician a cup.,1,10,9
<|endoftext|>A doctor brought a juice to a doctor. The physician got the glass for the physician.,<|endoftext|>A doctor brought a doctor a juice. The physician got the glass for the physician.,<|endoftext|>A doctor brought a juice to a doctor. The physician got the physician the glass.,<|endoftext|>A doctor brought a doctor a juice. The physician got the physician the glass.,1,10,9
<|endoftext|>A physician brought a coffee to a physician. The doctor got the cup for the doctor.,<|endoftext|>A physician brought a physician a coffee. The doctor got the cup for the doctor.,<|endoftext|>A physician brought a coffee to a physician. The doctor got the doctor the cup.,<|endoftext|>A physician brought a physician a coffee. The doctor got the doctor the cup.,1,10,9
<|endoftext|>A physician brought a juice to a physician. The doctor got the glass for the doctor.,<|endoftext|>A physician brought a physician a juice. The doctor got the glass for the doctor.,<|endoftext|>A physician brought a juice to a physician. The doctor got the doctor the glass.,<|endoftext|>A physician brought a physician a juice. The doctor got the doctor the glass.,1,10,9
<|endoftext|>A doctor brought a coffee to a singer. The physician got the cup for the band.,<|endoftext|>A doctor brought a singer a coffee. The physician got the cup for the band.,<|endoftext|>A doctor brought a coffee to a singer. The physician got the band the cup.,<|endoftext|>A doctor brought a singer a coffee. The physician got the band the cup.,1,10,9
<|endoftext|>A doctor brought a coffee to a colonel. The physician got the cup for the army.,<|endoftext|>A doctor brought a colonel a coffee. The physician got the cup for the army.,<|endoftext|>A doctor brought a coffee to a colonel. The physician got the army the cup.,<|endoftext|>A doctor brought a colonel a coffee. The physician got the army the cup.,1,10,9
<|endoftext|>A doctor brought a juice to a singer. The physician got the glass for the band.,<|endoftext|>A doctor brought a singer a juice. The physician got the glass for the band.,<|endoftext|>A doctor brought a juice to a singer. The physician got the band the glass.,<|endoftext|>A doctor brought a singer a juice. The physician got the band the glass.,1,10,9
<|endoftext|>A doctor brought a juice to a colonel. The physician got the glass for the army.,<|endoftext|>A doctor brought a colonel a juice. The physician got the glass for the army.,<|endoftext|>A doctor brought a juice to a colonel. The physician got the army the glass.,<|endoftext|>A doctor brought a colonel a juice. The physician got the army the glass.,1,10,9
<|endoftext|>The physician brought the coffee to the singer. A doctor got a cup for a band.,<|endoftext|>The physician brought the singer the coffee. A doctor got a cup for a band.,<|endoftext|>The physician brought the coffee to the singer. A doctor got a band a cup.,<|endoftext|>The physician brought the singer the coffee. A doctor got a band a cup.,1,10,9
<|endoftext|>A physician brought a coffee to a colonel. The doctor got the cup for the army.,<|endoftext|>A physician brought a colonel a coffee. The doctor got the cup for the army.,<|endoftext|>A physician brought a coffee to a colonel. The doctor got the army the cup.,<|endoftext|>A physician brought a colonel a coffee. The doctor got the army the cup.,1,10,9
<|endoftext|>A physician brought a juice to a singer. The doctor got the glass for the band.,<|endoftext|>A physician brought a singer a juice. The doctor got the glass for the band.,<|endoftext|>A physician brought a juice to a singer. The doctor got the band the glass.,<|endoftext|>A physician brought a singer a juice. The doctor got the band the glass.,1,10,9
<|endoftext|>A physician brought a juice to a colonel. The doctor got the glass for the army.,<|endoftext|>A physician brought a colonel a juice. The doctor got the glass for the army.,<|endoftext|>A physician brought a juice to a colonel. The doctor got the army the glass.,<|endoftext|>A physician brought a colonel a juice. The doctor got the army the glass.,1,10,9
<|endoftext|>A doctor brought a coffee to a company. The physician got the cup for the corporation.,<|endoftext|>A doctor brought a company a coffee. The physician got the cup for the corporation.,<|endoftext|>A doctor brought a coffee to a company. The physician got the corporation the cup.,<|endoftext|>A doctor brought a company a coffee. The physician got the corporation the cup.,1,10,9
<|endoftext|>The doctor brought the coffee to the corporation. A physician got a cup for a company.,<|endoftext|>The doctor brought the corporation the coffee. A physician got a cup for a company.,<|endoftext|>The doctor brought the coffee to the corporation. A physician got a company a cup.,<|endoftext|>The doctor brought the corporation the coffee. A physician got a company a cup.,1,10,9
<|endoftext|>A doctor brought a juice to a company. The physician got the glass for the corporation.,<|endoftext|>A doctor brought a company a juice. The physician got the glass for the corporation.,<|endoftext|>A doctor brought a juice to a company. The physician got the corporation the glass.,<|endoftext|>A doctor brought a company a juice. The physician got the corporation the glass.,1,10,9
<|endoftext|>A doctor brought a juice to a corporation. The physician got the glass for the company.,<|endoftext|>A doctor brought a corporation a juice. The physician got the glass for the company.,<|endoftext|>A doctor brought a juice to a corporation. The physician got the company the glass.,<|endoftext|>A doctor brought a corporation a juice. The physician got the company the glass.,1,10,9
<|endoftext|>A physician brought a coffee to a company. The doctor got the cup for the corporation.,<|endoftext|>A physician brought a company a coffee. The doctor got the cup for the corporation.,<|endoftext|>A physician brought a coffee to a company. The doctor got the corporation the cup.,<|endoftext|>A physician brought a company a coffee. The doctor got the corporation the cup.,1,10,9
